ID,SITE,STRAT,UNIT,NAMED_ID,OTHERUNIT,RAWMATERIAL,CORTEX,CORTEXTYPE,ARTIFACTCLASS,COMPLETENESS,CORECOMPLETENESS,RETOUCHEDPIECETYPOLOGY,RETOUCHTYPE,RETOUCHFACE,RETOUCHREGIONNUMBER,RETOUCHREGIONLOCATION,LENGTHLONGESTRETOUCH,RETOUCHINVASIVENESS,EDGETHICKNESS_1,EDGETHICKNESS_2,EDGETHICKNESS_3,BACKEDTOOLEDGE_1,BACKEDTOOLEDGE_2,BACKEDTOOLEDGE_3,BACKEDTOOLWIDTH_1,BACKEDTOOLWIDTH_2,BACKEDTOOLWIDTH_3,BACKEDTOOLTHICKNESS_1,BACKEDTOOLTHICKNESS_2,BACKEDTOOLTHICKNESS_3,BACKEDTOOLARRIS,PLATFORM,FLAKEINITIATION,FLAKETERMINATION,PIECEBLANK,SCRAPERMAXTHICKNESS,SCRAPERRETOUCHLENGTH,SCRAPERRETOUCHANGLE1,SCRAPERRETOUCHANGLE2,SCRAPERRETOUCHANGLE3,SCRAPERDORSALANGLE1,SCRAPERDORSALANGLE2,SCRAPERDORSALANGLE3,SCRAPERRETOUCHHEIGHT1,SCRAPERRETOUCHHEIGHT2,SCRAPERRETOUCHHEIGHT3,FLAKEGEOMETRY,PLATFORMPREP,PLATABRASION,PLATFORMWIDTH,PLATFORMTHICKNESS,STAGE,CONARDUNIFIEDTYPE,CORESUBTYPOLOGY,COREBLANKSPHERICITY,COREPLATFACETED,SCARCOUNT,EXPLOITEDFACES,FLAKEGENERATIONSLENGTH,FLAKEGENERATIONSWIDTH,FLAKEGENERATIONSTHICKNESS,LENGHTLONGESTFLAKESCAR,MAXLENGTH,TECHLENGTH,MAXWIDTH,TECHWIDTH,MAXTHICKNESS,MASS,COMMMENTS,PHOTO
1060,LIK,XI,O4a,,,Hornfels,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Feather,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,4.77,1.32,Main,,,,,,,,,,,13.89,13.41,11,10.25,1.83,0.32,,N
1061,LIK,XI,O4a,,,Hornfels,0%,,Flake,Mesial,,,,,,,,,,,,,,,,,,,,,,No,,Indeterminate,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,6.81,,20.28,,2.76,0.5,,N
1062,LIK,XI,O4a,,,Hornfels,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,TRAPEZOIDAL,,,,,,,,,,,,,,,,13.6,,21.45,,3.78,1.39,,N
106,LIK,XVII,O5d,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,ResidualFacetWithBulb,No,4.41,2.64,Main,,,,,,,,,,,39.84,20.56,9.87,9.91,4.55,1.74,,N
1063,LIK,XI,O4a,,,Hornfels,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Step,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,9.36,1.94,Main,,,,,,,,,,,17,11.61,9.42,6.88,3.04,0.42,,N
1064,LIK,XI,O4a,,,Hornfels,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Step,,,,,,,,,,,,,RECTANGULAR,ResidualFacetWithBulb,No,14.56,6.09,Main,,,,,,,,,,,40.27,36.53,23.17,19.46,5.33,5.62,,N
1065,LIK,XI,O4a,,,Hornfels,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Overshot,,,,,,,,,,,,,CIRCULAR,NotPrepared,No,18.33,4.61,Main,,,,,,,,,,,27.72,27.72,32.08,32.08,8.57,9.15,,N
1066,LIK,XI,O4a,,,Hornfels,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,8.36,5.75,CoreMaintenance,,,,,,,,,,,34.59,34.59,12.24,10.02,12.37,6,,N
1067,LIK,XI,O4a,,,Hornfels,0%,,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platform,Irregular,Cubic,0%,3,2,2,4,4,39.91,41.66,41.7,45.39,37.44,7.22,27.98,,N
1068,LIK,XI,O4a,,,Hornfels,0%,,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platform,FlatBladelet,Cubic,0%,3,3,1,2,5,9.36,11.45,11.45,9.75,9.75,3.47,0.35,,N
1069,LIK,XI,O4a,,,Hornfels,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,ResidualFacetWithBulb,No,14.38,5.64,Main,,,,,,,,,,,31.79,20.72,23.9,20.15,5.79,4.63,,N
1070,LIK,XI,O4a,,,Hornfels,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,23.29,15.27,Main,,,,,,,,,,,36.36,36.36,25.91,25.91,13.14,21.08,,N
1071,LIK,XI,O4a,,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,NotPrepared,Yes,19.41,6.07,Main,,,,,,,,,,,9.12,9.13,19.78,17.6,4.63,0.79,,N
1072,LIK,XI,O4a,,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,6.89,1.44,Main,,,,,,,,,,,14.08,14.08,12.34,12.34,2.83,0.51,,N
1073,LIK,XI,O4a,,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,OVAL,NotPrepared,No,18.92,4.03,Main,,,,,,,,,,,18.21,17.19,29.31,22.38,4.24,2.21,,N
1074,LIK,XI,O4a,,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,30.77,6.92,Main,,,,,,,,,,,26.38,23.18,29.37,29.38,4.52,6.38,,N
1075,LIK,XI,O4a,,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,ResidualFacetWithBulb,No,28.09,4.08,Main,,,,,,,,,,,36.29,36.2,28.22,28.22,5.24,5.76,,N
1076,LIK,XI,O4a,,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,Yes,16.32,8.71,Main,,,,,,,,,,,41.8,41.89,37.39,32.45,12.87,29.97,,N
1077,LIK,XI,O4a,,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Overshot,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,19.59,5.29,Main,,,,,,,,,,,46.18,46.18,27.42,27.45,9.65,21.48,,N
1078,LIK,XI,O4a,,,Opaline/CCS,0%,,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platform,Irregular,Cubic,0%,8,3,7,6,4,13.87,23.44,23.44,18.03,18.03,17.6,15.13,,Y
1079,LIK,XI,O4a,,,Hornfels,10-40%,Cobble,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platform,Irregular,Cubic,0%,3,3,3,2,5,22.57,31.63,31.63,29.3,29.27,22.25,24.84,,N
1080,LIK,XI,O4a,,,Hornfels,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,53.03,23.18,Main,,,,,,,,,,,50.19,44.81,54.02,50.61,19.54,68.07,,N
1081,LIK,XI,O4a,,,Opaline/CCS,0%,,Flake,Mesial,,,,,,,,,,,,,,,,,,,,,,No,,Indeterminate,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,22.45,,11.96,,2.45,1.4,,N
1082,LIK,XI,O4a,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,9.44,3.69,Main,,,,,,,,,,,49.04,46.25,20.76,20.76,4.95,7.04,,N
107,LIK,XVII,O5d,,,Tuff,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,ResidualFacetWithBulb,No,12.09,3.7,Main,,,,,,,,,,,34.19,34.19,19.87,19.86,2.46,2.22,Broken but piece together,N
1083,LIK,XI,O4a,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,11.61,4.43,Main,,,,,,,,,,,17.17,17.17,30.4,23.38,5.37,3.26,,N
1084,LIK,XI,O4a,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,3.51,1.4,Main,,,,,,,,,,,26.61,26.84,8.37,6.81,1.58,0.44,,N
1085,LIK,XI,O5c,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,13.06,7.7,Main,,,,,,,,,,,13.51,11.3,13.06,13.39,6.05,1.84,,N
1086,LIK,XI,O5c,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,OVAL,,,,,,,,,,,,,,,,14.24,,12.54,,4.35,0.75,,N
1087,LIK,XI,O5c,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,KITE,NotPrepared,No,5.79,2.59,Main,,,,,,,,,,,10.86,10.98,22.51,22.51,2.82,0.81,,N
1088,LIK,XI,O5c,,,Opaline/CCS,1-10%,Outcrop,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,8.8,5.48,Main,,,,,,,,,,,15.74,15.74,8.68,7.86,4.09,0.53,,N
1089,LIK,XI,O5c,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,OVAL,Indeterminate,No,4.4,0.91,Main,,,,,,,,,,,17.67,17.67,11.47,11.47,2.44,0.48,,N
1090,LIK,XI,O5c,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,5.03,1.68,Main,,,,,,,,,,,12.8,12.51,9.73,9.06,1.72,0.24,,N
1091,LIK,XI,O5c,,,Opaline/CCS,10-40%,Outcrop,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Overshot,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,3.73,2.01,Main,,,,,,,,,,,26.85,26.85,10.2,9.65,4,0.93,,N
1092,LIK,XI,O5c,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,ResidualFacetWithBulb,No,14.29,4.01,Main,,,,,,,,,,,8.84,8.84,17.1,13.78,3.4,0.51,,N
108,LIK,XVII,O5d,,,Opaline/CCS,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,RECTANGULAR,ResidualFacetWithBulb,No,6.26,2.91,,,,,,,,,,,,13.04,,14.17,,2.99,0.7,,N
1093,LIK,XI,O5c,,,Opaline/CCS,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,4.86,2.29,,,,,,,,,,,,10.05,,10.49,,1.66,0.25,,N
1094,LIK,XI,O5c,,,Opaline/CCS,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,6.24,2,,,,,,,,,,,,7.68,,10.88,,2.03,0.24,,N
1095,LIK,XI,O5c,,,Opaline/CCS,40-60%,Outcrop,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Overshot,,,,,,,,,,,,,OVAL,NotPrepared,No,3.12,1.81,Main,,,,,,,,,,,9.83,9.76,12.38,10.23,1.82,0.25,,N
1096,LIK,XI,O5c,,,Opaline/CCS,1-10%,Outcrop,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,OVAL,,,,,,,,,,,,,,,,14.36,,9.78,,2.78,0.44,,N
1097,LIK,XI,O5c,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,4.47,1.29,CoreMaintenance,,,,,,,,,,,11.53,11.53,8.15,8.15,2.13,0.24,,N
1098,LIK,XI,O5c,,,Opaline/CCS,0%,,Flake,Mesial,,,,,,,,,,,,,,,,,,,,,,No,,Indeterminate,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,8.62,,29.82,,2.62,0.72,,N
1099,LIK,XI,O5c,,,Opaline/CCS,0%,,Flake,Mesial,,,,,,,,,,,,,,,,,,,,,,No,,Indeterminate,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,11.58,,10.62,,3.93,0.46,,N
1100,LIK,XI,O5c,,,Opaline/CCS,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,3.3,1.5,,,,,,,,,,,,17.78,,10.76,,3.44,0.74,,N
1101,LIK,XI,O5c,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,10.05,4.77,Main,,,,,,,,,,,9.96,9.96,14.66,11.76,2.89,0.44,,N
1102,LIK,XI,O5c,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Overshot,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,8.25,3.63,Main,,,,,,,,,,,16.95,16.95,25.53,18.72,5.33,2.68,,N
11,LIK,XVII,NA,,,Hornfels,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,NotPrepared,Yes,14.98,5.08,Main,,,,,,,,,,,19.16,18.95,15.75,12.64,3.9,1.46,,N
109,LIK,XVII,O5d,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,SQUARE,,,,,,,,,,,,,,,,11.24,,12.02,,2.85,0.53,,N
1103,LIK,XI,O5c,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,2.72,0.96,Main,,,,,,,,,,,13.63,13.7,6.9,6.9,1.23,0.18,,N
1104,LIK,XI,O5c,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,Yes,8.82,3.63,Main,,,,,,,,,,,8.95,8.94,11.97,11.97,2.08,0.35,,N
1105,LIK,XI,O5c,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,3.77,1.62,Main,,,,,,,,,,,10.75,10.74,5.81,5.81,1.54,0.09,,N
1106,LIK,XI,O5c,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,6.39,3.35,Main,,,,,,,,,,,28.95,28.95,14.09,10.11,5.14,2.19,,N
1107,LIK,XI,O5c,,,Opaline/CCS,0%,,Flake,Mesial,,,,,,,,,,,,,,,,,,,,,,No,,Indeterminate,,,,,,,,,,,,,RHOMBUS,,,,,,,,,,,,,,,,15.49,,8.89,,2.08,0.29,,N
1108,LIK,XI,O5c,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,OVAL,,,,,,,,,,,,,,,,7.23,,12.75,,1.01,0.14,,N
1109,LIK,XI,O5c,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,3.75,1.09,Main,,,,,,,,,,,10.81,10.81,7.51,4.72,1.18,0.08,,N
1110,LIK,XI,)5c,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,NotPrepared,Yes,18.43,11.2,Main,,,,,,,,,,,20.96,20.96,19.29,16.35,8.77,3.63,,N
1111,LIK,XI,O5c,,,Opaline/CCS,1-10%,Outcrop,Flake,Fragment,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,7.02,1.42,,,,,,,,,,,,11.77,,9.93,,1.93,0.25,,N
1112,LIK,XI,O5c,,,Opaline/CCS,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,RECTANGULAR,ResidualFacetWithBulb,No,10.46,3.45,,,,,,,,,,,,16.99,,14.69,,4.06,1.17,,N
110,LIK,XVII,O5d,,,Opaline/CCS,0%,,Flake,Mesial,,,,,,,,,,,,,,,,,,,,,,No,,Indeterminate,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,13.58,,7.5,,3.32,0.39,,N
1113,LIK,XI,O5c,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,8.63,1.72,Main,,,,,,,,,,,8.5,8.55,16.22,14.34,1.85,0.39,,N
1114,LIK,XI,O5c,,,Opaline/CCS,1-10%,Outcrop,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,10.98,2.76,Main,,,,,,,,,,,6.22,6.22,10.71,10.71,1.82,0.15,,N
1115,LIK,XI,O5c,,,Opaline/CCS,1-10%,Outcrop,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,OVAL,NotPrepared,No,10.57,1.62,Main,,,,,,,,,,,4.78,4.78,10.66,8.98,2.05,0.09,,N
1116,LIK,XI,O5c,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,6.81,2.96,Main,,,,,,,,,,,10.75,10.75,6.57,6.23,1.62,0.12,,N
1117,LIK,XI,O5c,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,OVAL,NotPrepared,No,4.62,1.17,Main,,,,,,,,,,,10.5,10.58,9.65,9.65,1.64,0.13,,N
1118,LIK,XI,O5c,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,11.06,5.61,Main,,,,,,,,,,,16.96,16.95,10.93,10.35,5.01,1.15,,N
1119,LIK,XI,O5c,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,5.32,2.12,Main,,,,,,,,,,,18.97,18.06,4.2,4.2,2.23,0.3,,N
1120,LIK,XI,O5c,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,SQUARE,,,,,,,,,,,,,,,,10.69,,7.85,,0.85,0.08,,N
1121,LIK,XI,O5c,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,OVAL,NotPrepared,No,5.82,0.75,Main,,,,,,,,,,,10.3,10.3,10.83,10.83,0.82,0.12,,N
1122,LIK,XI,O5c,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,5.28,3.35,Main,,,,,,,,,,,17.44,17.44,10.64,10.65,2.56,0.58,,N
111,LIK,XVII,O5d,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Overshot,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,4.49,1.92,Main,,,,,,,,,,,14.04,9.25,12.17,8.14,4.96,0.53,,N
1123,LIK,XI,O5c,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,4.34,1.92,Main,,,,,,,,,,,18.37,18.37,5.88,5.88,3.33,0.51,,N
1124,LIK,XI,O5c,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,3.77,1.84,Main,,,,,,,,,,,9.7,9.86,18.74,17.17,0.92,0.28,,N
1125,LIK,XI,O5c,,,Opaline/CCS,1-10%,Outcrop,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,5.3,1.73,,,,,,,,,,,,10.69,,13.43,,1.82,0.27,,N
1126,LIK,XI,O5c,,,Opaline/CCS,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,9.95,2.31,,,,,,,,,,,,7.06,,16.86,,3.96,0.6,,N
1127,LIK,XI,O5c,,,Opaline/CCS,1-10%,Outcrop,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRAPEZOIDAL,NotPrepared,No,17.76,4.29,Main,,,,,,,,,,,16.89,16.9,23.28,22.51,2.32,1.62,,N
1128,LIK,XI,O5c,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,OVAL,NotPrepared,No,7.17,2.07,CoreMaintenance,,,,,,,,,,,21.56,21.56,22.52,22.52,2.2,2.48,,N
1129,LIK,XI,O5c,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,14.38,7.99,Main,,,,,,,,,,,10.07,10.07,15.52,13.15,7.12,0.97,,N
1130,LIK,XI,O5c,,,Opaline/CCS,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,5.42,1.44,,,,,,,,,,,,16.66,,10.18,,3.03,0.51,,N
1131,LIK,XI,O5c,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,9.37,2.5,Main,,,,,,,,,,,19.15,19.15,11.48,11.5,1.64,0.64,,N
1132,LIK,XI,O5c,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,10.53,,28.04,,5.27,1.88,,N
112,LIK,XVII,O5d,,,Opaline/CCS,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,OVAL,,,,,,,,,,,,,,,,7.43,,7.29,,0.69,0.05,,N
1133,LIK,XI,O5c,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,NotPrepared,Yes,10.43,3.11,Main,,,,,,,,,,,23.43,23.44,15.52,13.48,1.86,1.27,,N
1134,LIK,XI,O5c,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,4.41,2.79,Main,,,,,,,,,,,27.77,27.77,14.54,14.55,5.05,2.17,,N
1135,LIK,XI,O5c,,,Opaline/CCS,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,13.24,15.85,,,,,,,,,,,,25.63,,11.16,,7.61,3.41,,N
1136,LIK,XI,O5c,,,Opaline/CCS,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,10.79,5.73,,,,,,,,,,,,25.67,,28.37,,7.35,6.8,,N
1137,LIK,XI,O5c,,,Opaline/CCS,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,11.37,4.19,Main,,,,,,,,,,,31.27,31.27,18.6,16.68,8.17,4.63,,Y
1138,LIK,XI,O5c,,,Opaline/CCS,0%,,RetouchedTool,Complete,,MinimallyRetouched,MarginalEdgeShaping,Dorsal,4,1678,4.07,1,2.49,4.6,4.24,,,,,,,,,,,,,,Flake,,,,,,,,,,,,OVAL,,,,,Main,,,,,,,,,,,28.15,28.16,19.27,19.27,2.23,2.02,,Y
1139,LIK,XI,O5c,,,Opaline/CCS,0%,,RetouchedTool,Complete,,MinimallyRetouched,MarginalEdgeShaping,Dorsal,3,178,3.96,1,2.37,2.32,1.87,,,,,,,,,,,,,,Indeterminate,,,,,,,,,,,,OVAL,,,,,Main,,,,,,,,,,,8.34,8.34,11.79,11.79,3.2,0.37,,Y
1140,LIK,XI,O5c,,,Opaline/CCS,0%,,RetouchedTool,Complete,,MinimallyRetouched,MarginalEdgeShaping,Dorsal,2,67,1.79,1,1.88,1.87,1.51,,,,,,,,,,,,,,Indeterminate,,,,,,,,,,,,RECTANGULAR,,,,,Main,,,,,,,,,,,12.66,12.66,5.46,5.46,2.06,0.16,,Y
